customer_id,segment,nombre_segmento,estrategia_comercial
16484,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16485,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16486,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16487,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16488,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16489,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16490,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16491,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16492,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16493,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16494,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16495,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16496,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16497,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16498,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16499,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16500,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16501,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16502,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16503,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16504,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16505,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16506,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16507,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16508,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16509,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16510,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16511,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16513,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16515,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16516,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16517,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16518,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16519,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16520,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16521,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16522,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16523,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16524,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16525,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16526,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16527,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16528,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16529,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16530,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16531,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16532,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16533,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16534,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16535,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16536,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16537,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16538,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16539,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16540,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16541,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16542,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16543,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16544,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16545,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16546,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16547,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16548,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16549,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16550,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16551,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16552,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16553,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16554,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16555,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16556,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16557,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16558,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16559,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16560,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16561,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16562,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16563,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16564,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16565,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16566,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16567,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16568,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16569,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16570,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16571,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16572,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16573,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16574,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16576,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16577,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16578,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16579,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16581,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16582,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16583,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16584,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16585,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16586,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16587,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16588,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16589,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16590,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16591,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16592,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16593,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16594,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16595,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16596,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16597,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16598,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16599,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16600,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16601,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16602,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16603,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16604,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16605,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16606,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16607,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16608,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16609,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16610,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16611,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16612,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16613,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16614,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16615,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16616,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16617,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16618,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16619,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16620,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16621,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16622,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16623,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16624,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16625,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16626,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16627,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16628,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16629,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16630,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16631,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16632,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16633,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16634,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16635,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16636,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16637,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16638,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16639,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16640,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16641,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16642,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16643,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16644,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16645,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16646,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16647,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16648,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16649,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16650,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16651,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16652,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16653,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16654,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16655,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16656,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16657,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16658,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16659,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
16660,1,Clientes Leales,"Programa de fidelizacion con beneficios progresivos, descuentos por volumen y promociones exclusivas, cross-selling de productos complementarios, invitacion a programa VIP"
16661,0,Clientes en riesgo,"Contacto directo para identificar problemas, descuentos agresivos de recuperacion, ofertas ""ultima oportunidad"", mejora de condiciones comerciales, visitas comerciales"
